frame.time_epoch,tcp.seq,ip.src
"1687805969.452682960","309040",195.23.102.214
"1687805969.452691551","310388",195.23.102.214
"1687805969.452700071","311736",195.23.102.214
"1687805969.452708592","313084",195.23.102.214
"1687805969.452716833","314432",195.23.102.214
"1687805969.452725843","315780",195.23.102.214
"1687805969.452734363","317128",195.23.102.214
"1687805969.452742535","318476",195.23.102.214
"1687805969.452750706","319824",195.23.102.214
"1687805969.452759716","321172",195.23.102.214
"1687805969.452768236","322520",195.23.102.214
"1687805969.452776408","323868",195.23.102.214
"1687805969.452786395","325216",195.23.102.214
"1687805969.452794986","326564",195.23.102.214
"1687805969.452803995","327912",195.23.102.214
"1687805969.452828370","329260",195.23.102.214
"1687805969.452838357","330608",195.23.102.214
"1687805969.452852675","331956",195.23.102.214
"1687805969.452861265","333304",195.23.102.214
"1687805969.452869856","334652",195.23.102.214
"1687805969.452877119","336000",195.23.102.214
"1687805969.452885081","337348",195.23.102.214
"1687805969.452892624","338696",195.23.102.214
"1687805969.452901144","340044",195.23.102.214
"1687805969.452909316","341392",195.23.102.214
"1687805969.452918186","342740",195.23.102.214
"1687805969.452927614","344088",195.23.102.214
"1687805969.452936694","345436",195.23.102.214
"1687805969.452944446","346784",195.23.102.214
"1687805969.452952967","348132",195.23.102.214
"1687805969.458071147","349480",195.23.102.214
"1687805969.458085464","350828",195.23.102.214
"1687805969.458095102","352176",195.23.102.214
"1687805969.458102645","353524",195.23.102.214
"1687805969.458107394","354872",195.23.102.214
"1687805969.458114029","356220",195.23.102.214
"1687805969.458119337","357568",195.23.102.214
"1687805969.458125134","358916",195.23.102.214
"1687805969.458130791","360264",195.23.102.214
"1687805969.458137356","361612",195.23.102.214
"1687805969.458143153","362960",195.23.102.214
"1687805969.458148391","364308",195.23.102.214
"1687805969.458153769","365656",195.23.102.214
"1687805969.458159985","367004",195.23.102.214
"1687805969.458164664","368352",195.23.102.214
"1687805969.458193578","369700",195.23.102.214
"1687805969.458200982","371048",195.23.102.214
"1687805969.458207128","372396",195.23.102.214
"1687805969.458215788","373744",195.23.102.214
"1687805969.458224448","375092",195.23.102.214
"1687805969.458234366","376440",195.23.102.214
"1687805969.458241490","377788",195.23.102.214
"1687805969.458249661","379136",195.23.102.214
"1687805969.458258251","380484",195.23.102.214
"1687805969.458265864","381832",195.23.102.214
"1687805969.458274385","383180",195.23.102.214
"1687805969.458282626","384528",195.23.102.214
"1687805969.458290169","385876",195.23.102.214
"1687805969.458297363","387224",195.23.102.214
"1687805969.458304905","388572",195.23.102.214
"1687805969.458313566","389920",195.23.102.214
