frame.time_epoch,tcp.seq,ip.src
"1687805969.444093598","216028","195.23.102.214"
"1687805969.444095553","217376","195.23.102.214"
"1687805969.444097439","218724","195.23.102.214"
"1687805969.448743212","220072","195.23.102.214"
"1687805969.448745168","221420","195.23.102.214"
"1687805969.448746635","222768","195.23.102.214"
"1687805969.448747612","224116","195.23.102.214"
"1687805969.448749498","225464","195.23.102.214"
"1687805969.448751873","226812","195.23.102.214"
"1687805969.448753828","228160","195.23.102.214"
"1687805969.448755644","229508","195.23.102.214"
"1687805969.448757600","230856","195.23.102.214"
"1687805969.448759974","232204","195.23.102.214"
"1687805969.448761371","233552","195.23.102.214"
"1687805969.448762768","234900","195.23.102.214"
"1687805969.448763746","236248","195.23.102.214"
"1687805969.448765143","237596","195.23.102.214"
"1687805969.448767028","238944","195.23.102.214"
"1687805969.448768495","240292","195.23.102.214"
"1687805969.448769892","241640","195.23.102.214"
"1687805969.448771778","242988","195.23.102.214"
"1687805969.448773244","244336","195.23.102.214"
"1687805969.448774222","245684","195.23.102.214"
"1687805969.448775200","247032","195.23.102.214"
"1687805969.448777644","248380","195.23.102.214"
"1687805969.448779600","249728","195.23.102.214"
"1687805969.448781485","251076","195.23.102.214"
"1687805969.448782393","252424","195.23.102.214"
"1687805969.448783371","253772","195.23.102.214"
"1687805969.448785746","255120","195.23.102.214"
"1687805969.448787632","256468","195.23.102.214"
"1687805969.448789517","257816","195.23.102.214"
"1687805969.448790984","259164","195.23.102.214"
"1687805969.448791962","260512","195.23.102.214"
"1687805969.448794266","261860","195.23.102.214"
"1687805969.448796152","263208","195.23.102.214"
"1687805969.448798038","264556","195.23.102.214"
"1687805969.448799924","265904","195.23.102.214"
"1687805969.448801809","267252","195.23.102.214"
"1687805969.448804254","268600","195.23.102.214"
"1687805969.448806139","269948","195.23.102.214"
"1687805969.448808095","271296","195.23.102.214"
"1687805969.448810051","272644","195.23.102.214"
"1687805969.448811028","273992","195.23.102.214"
"1687805969.448812495","275340","195.23.102.214"
"1687805969.448813403","276688","195.23.102.214"
"1687805969.448815289","278036","195.23.102.214"
"1687805969.448817244","279384","195.23.102.214"
"1687805969.448818641","280732","195.23.102.214"
"1687805969.448820457","282080","195.23.102.214"
"1687805969.448821924","283428","195.23.102.214"
"1687805969.452387112","284776","195.23.102.214"
"1687805969.452389487","286124","195.23.102.214"
"1687805969.452391443","287472","195.23.102.214"
"1687805969.452393328","288820","195.23.102.214"
"1687805969.452395284","290168","195.23.102.214"
"1687805969.452397170","291516","195.23.102.214"
"1687805969.452399125","292864","195.23.102.214"
"1687805969.452401081","294212","195.23.102.214"
"1687805969.452403455","295560","195.23.102.214"
"1687805969.452405411","296908","195.23.102.214"
"1687805969.452407227","298256","195.23.102.214"
"1687805969.452409112","299604","195.23.102.214"
"1687805969.452411487","300952","195.23.102.214"
"1687805969.452413373","302300","195.23.102.214"
"1687805969.452415258","303648","195.23.102.214"
"1687805969.452417144","304996","195.23.102.214"
"1687805969.452419030","306344","195.23.102.214"
"1687805969.452421405","307692","195.23.102.214"
"1687805969.452423360","309040","195.23.102.214"
"1687805969.452425316","310388","195.23.102.214"
"1687805969.452427201","311736","195.23.102.214"
"1687805969.452429157","313084","195.23.102.214"
"1687805969.452431112","314432","195.23.102.214"
"1687805969.452433487","315780","195.23.102.214"
"1687805969.452435373","317128","195.23.102.214"
"1687805969.452437258","318476","195.23.102.214"
"1687805969.452439214","319824","195.23.102.214"
"1687805969.452441519","321172","195.23.102.214"
"1687805969.452443405","322520","195.23.102.214"
"1687805969.452445290","323868","195.23.102.214"
"1687805969.452447176","325216","195.23.102.214"
"1687805969.452449551","326564","195.23.102.214"
"1687805969.452451436","327912","195.23.102.214"
"1687805969.452453392","329260","195.23.102.214"
"1687805969.452455347","330608","195.23.102.214"
"1687805969.452457233","331956","195.23.102.214"
"1687805969.452459189","333304","195.23.102.214"
"1687805969.452461144","334652","195.23.102.214"
"1687805969.452463519","336000","195.23.102.214"
"1687805969.452465405","337348","195.23.102.214"
"1687805969.452467290","338696","195.23.102.214"
"1687805969.452469176","340044","195.23.102.214"
"1687805969.452471620","341392","195.23.102.214"
"1687805969.452473506","342740","195.23.102.214"
"1687805969.452475392","344088","195.23.102.214"
"1687805969.452477208","345436","195.23.102.214"
"1687805969.452479582","346784","195.23.102.214"
"1687805969.452481538","348132","195.23.102.214"
"1687805969.457935934","349480","195.23.102.214"
"1687805969.457938308","350828","195.23.102.214"
"1687805969.457940194","352176","195.23.102.214"
"1687805969.457942080","353524","195.23.102.214"
"1687805969.457944315","354872","195.23.102.214"
"1687805969.457946270","356220","195.23.102.214"
"1687805969.457948156","357568","195.23.102.214"
"1687805969.457950042","358916","195.23.102.214"
"1687805969.457952416","360264","195.23.102.214"
"1687805969.457954302","361612","195.23.102.214"
"1687805969.457956188","362960","195.23.102.214"
"1687805969.457958143","364308","195.23.102.214"
"1687805969.457960029","365656","195.23.102.214"
"1687805969.457961985","367004","195.23.102.214"
"1687805969.457964359","368352","195.23.102.214"
"1687805969.457966315","369700","195.23.102.214"
"1687805969.457968270","371048","195.23.102.214"
"1687805969.457970156","372396","195.23.102.214"
"1687805969.457972461","373744","195.23.102.214"
"1687805969.457974416","375092","195.23.102.214"
"1687805969.457976302","376440","195.23.102.214"
"1687805969.457978188","377788","195.23.102.214"
"1687805969.457987686","379136","195.23.102.214"
"1687805969.457991039","380484","195.23.102.214"
"1687805969.457993972","381832","195.23.102.214"
"1687805969.457996836","383180","195.23.102.214"
"1687805969.457998791","384528","195.23.102.214"
"1687805969.458001585","385876","195.23.102.214"
"1687805969.458002982","387224","195.23.102.214"
"1687805969.458003959","388572","195.23.102.214"
"1687805969.458005845","389920","195.23.102.214"
"1687805969.458007801","391268","195.23.102.214"
"1687805969.458009686","392616","195.23.102.214"
"1687805969.458011991","393964","195.23.102.214"
"1687805969.458013877","395312","195.23.102.214"
"1687805969.458015832","396660","195.23.102.214"
"1687805969.458017718","398008","195.23.102.214"
"1687805969.458019604","399356","195.23.102.214"
"1687805969.458021559","400704","195.23.102.214"
"1687805969.458023515","402052","195.23.102.214"
"1687805969.458025401","403400","195.23.102.214"
"1687805969.458027356","404748","195.23.102.214"
"1687805969.458029731","406096","195.23.102.214"
"1687805969.458031686","407444","195.23.102.214"
"1687805969.458033502","408792","195.23.102.214"
"1687805969.458035458","410140","195.23.102.214"
"1687805969.458037343","411488","195.23.102.214"
"1687805969.458039718","412836","195.23.102.214"
"1687805969.462858209","414184","195.23.102.214"
"1687805969.462860584","415532","195.23.102.214"
"1687805969.462862469","416880","195.23.102.214"
"1687805969.462864355","418228","195.23.102.214"
"1687805969.462866241","419576","195.23.102.214"
"1687805969.462868546","420924","195.23.102.214"
"1687805969.462870501","422272","195.23.102.214"
"1687805969.462872317","423620","195.23.102.214"
"1687805969.462874273","424968","195.23.102.214"
"1687805969.462876228","426316","195.23.102.214"
"1687805969.462878114","427664","195.23.102.214"
"1687805969.462880488","429012","195.23.102.214"
"1687805969.462882374","430360","195.23.102.214"
"1687805969.462884330","431708","195.23.102.214"
"1687805969.462886285","433056","195.23.102.214"
"1687805969.462888241","434404","195.23.102.214"
"1687805969.462890127","435752","195.23.102.214"
"1687805969.462892571","437100","195.23.102.214"
"1687805969.462894457","438448","195.23.102.214"
"1687805969.462896342","439796","195.23.102.214"
"1687805969.462898228","441144","195.23.102.214"
"1687805969.462900533","442492","195.23.102.214"
"1687805969.462902419","443840","195.23.102.214"
"1687805969.462904304","445188","195.23.102.214"
"1687805969.462906190","446536","195.23.102.214"
"1687805969.462908146","447884","195.23.102.214"
"1687805969.462910520","449232","195.23.102.214"
"1687805969.462912476","450580","195.23.102.214"
"1687805969.462914361","451928","195.23.102.214"
"1687805969.462916317","453276","195.23.102.214"
"1687805969.462918273","454624","195.23.102.214"
"1687805969.462920158","455972","195.23.102.214"
"1687805969.462922603","457320","195.23.102.214"
"1687805969.462924488","458668","195.23.102.214"
"1687805969.462926374","460016","195.23.102.214"
"1687805969.462928330","461364","195.23.102.214"
"1687805969.462930634","462712","195.23.102.214"
"1687805969.462932520","464060","195.23.102.214"
"1687805969.462934336","465408","195.23.102.214"
"1687805969.462936222","466756","195.23.102.214"
"1687805969.462938596","468104","195.23.102.214"
"1687805969.462940482","469452","195.23.102.214"
"1687805969.462942368","470800","195.23.102.214"
"1687805969.462944254","472148","195.23.102.214"
"1687805969.462946628","473496","195.23.102.214"
"1687805969.462948514","474844","195.23.102.214"
"1687805969.462950469","476192","195.23.102.214"
"1687805969.462952355","477540","195.23.102.214"
"1687805969.463308825","478888","195.23.102.214"
"1687805969.464103759","480236","195.23.102.214"
"1687805969.464106203","481584","195.23.102.214"
"1687805969.464108648","482932","195.23.102.214"
"1687805969.464111022","484280","195.23.102.214"
"1687805969.464113327","485628","195.23.102.214"
"1687805969.464116191","486976","195.23.102.214"
"1687805969.464118565","488324","195.23.102.214"
"1687805969.464120940","489672","195.23.102.214"
"1687805969.464123314","491020","195.23.102.214"
"1687805969.464125689","492368","195.23.102.214"
"1687805969.464128064","493716","195.23.102.214"
"1687805969.464130438","495064","195.23.102.214"
"1687805969.464133302","496412","195.23.102.214"
"1687805969.464135257","497760","195.23.102.214"
"1687805969.465881150","499108","195.23.102.214"
"1687805969.465883525","500456","195.23.102.214"
"1687805969.465885410","501804","195.23.102.214"
"1687805969.465887296","503152","195.23.102.214"
"1687805969.465889671","504500","195.23.102.214"
"1687805969.465891556","505848","195.23.102.214"
"1687805969.465893512","507196","195.23.102.214"
"1687805969.465895398","508544","195.23.102.214"
"1687805969.465897353","509892","195.23.102.214"
"1687805969.465899309","511240","195.23.102.214"
"1687805969.465901264","512588","195.23.102.214"
"1687805969.465903150","513936","195.23.102.214"
"1687805969.465905036","515284","195.23.102.214"
"1687805969.465907410","516632","195.23.102.214"
"1687805969.465909296","517980","195.23.102.214"
"1687805969.465911252","519328","195.23.102.214"
"1687805969.465913137","520676","195.23.102.214"
"1687805969.465915442","522024","195.23.102.214"
"1687805969.465917328","523372","195.23.102.214"
"1687805969.465919214","524720","195.23.102.214"
"1687805969.465921169","526068","195.23.102.214"
"1687805969.465923055","527416","195.23.102.214"
"1687805969.465925429","528764","195.23.102.214"
"1687805969.465927385","530112","195.23.102.214"
"1687805969.465929341","531460","195.23.102.214"
"1687805969.465931296","532808","195.23.102.214"
"1687805969.465933182","534156","195.23.102.214"
"1687805969.465935068","535504","195.23.102.214"
"1687805969.465937442","536852","195.23.102.214"
"1687805969.465939328","538200","195.23.102.214"
"1687805969.465941214","539548","195.23.102.214"
"1687805969.465943169","540896","195.23.102.214"
"1687805969.465945125","542244","195.23.102.214"
"1687805969.468411640","543592","195.23.102.214"
"1687805969.468414084","544940","195.23.102.214"
"1687805969.468415970","546288","195.23.102.214"
"1687805969.468417856","547636","195.23.102.214"
"1687805969.468419811","548984","195.23.102.214"
"1687805969.468421697","550332","195.23.102.214"
"1687805969.468423653","551680","195.23.102.214"
"1687805969.468425608","553028","195.23.102.214"
"1687805969.468427983","554376","195.23.102.214"
"1687805969.468429938","555724","195.23.102.214"
"1687805969.468431824","557072","195.23.102.214"
"1687805969.468435596","558420","195.23.102.214"
"1687805969.468437900","559768","195.23.102.214"
"1687805969.468439786","561116","195.23.102.214"
"1687805969.468441672","562464","195.23.102.214"
"1687805969.468444046","563812","195.23.102.214"
"1687805969.468445932","565160","195.23.102.214"
"1687805969.468447888","566508","195.23.102.214"
"1687805969.468449843","567856","195.23.102.214"
"1687805969.468451729","569204","195.23.102.214"
"1687805969.468453684","570552","195.23.102.214"
"1687805969.468455640","571900","195.23.102.214"
"1687805969.468457596","573248","195.23.102.214"
"1687805969.468459481","574596","195.23.102.214"
"1687805969.468461856","575944","195.23.102.214"
"1687805969.468463811","577292","195.23.102.214"
"1687805969.468465627","578640","195.23.102.214"
"1687805969.468467513","579988","195.23.102.214"
"1687805969.468469399","581336","195.23.102.214"
"1687805969.468471704","582684","195.23.102.214"
"1687805969.468473589","584032","195.23.102.214"
"1687805969.468475475","585380","195.23.102.214"
"1687805969.468477361","586728","195.23.102.214"
"1687805969.468479735","588076","195.23.102.214"
"1687805969.468481621","589424","195.23.102.214"
"1687805969.468483507","590772","195.23.102.214"
"1687805969.468485462","592120","195.23.102.214"
"1687805969.468487837","593468","195.23.102.214"
"1687805969.468489792","594816","195.23.102.214"
"1687805969.468491678","596164","195.23.102.214"
"1687805969.468493634","597512","195.23.102.214"
"1687805969.468495519","598860","195.23.102.214"
"1687805969.468497405","600208","195.23.102.214"
"1687805969.468499710","601556","195.23.102.214"
"1687805969.468501596","602904","195.23.102.214"
"1687805969.468503481","604252","195.23.102.214"
"1687805969.468505786","605600","195.23.102.214"
"1687805969.468507672","606948","195.23.102.214"
"1687805969.472969972","608296","195.23.102.214"
"1687805969.472971858","609644","195.23.102.214"
"1687805969.472973325","610992","195.23.102.214"
"1687805969.472975210","612340","195.23.102.214"
"1687805969.472977096","613688","195.23.102.214"
"1687805969.472978982","615036","195.23.102.214"
"1687805969.472980867","616384","195.23.102.214"
"1687805969.472982683","617732","195.23.102.214"
"1687805969.472984569","619080","195.23.102.214"
"1687805969.472985966","620428","195.23.102.214"
"1687805969.472987852","621776","195.23.102.214"
"1687805969.472989737","623124","195.23.102.214"
"1687805969.472991623","624472","195.23.102.214"
"1687805969.472993509","625820","195.23.102.214"
"1687805969.472995464","627168","195.23.102.214"
"1687805969.472996861","628516","195.23.102.214"
"1687805969.472998817","629864","195.23.102.214"
"1687805969.473000702","631212","195.23.102.214"
"1687805969.473002658","632560","195.23.102.214"
"1687805969.473004125","633908","195.23.102.214"
"1687805969.473006010","635256","195.23.102.214"
"1687805969.473007966","636604","195.23.102.214"
"1687805969.473009363","637952","195.23.102.214"
"1687805969.473011318","639300","195.23.102.214"
"1687805969.473013134","640648","195.23.102.214"
"1687805969.473015090","641996","195.23.102.214"
"1687805969.473016975","643344","195.23.102.214"
"1687805969.473018372","644692","195.23.102.214"
"1687805969.473020258","646040","195.23.102.214"
"1687805969.473022144","647388","195.23.102.214"
"1687805969.473024029","648736","195.23.102.214"
"1687805969.473025985","650084","195.23.102.214"
"1687805969.473027382","651432","195.23.102.214"
"1687805969.473029267","652780","195.23.102.214"
"1687805969.473031223","654128","195.23.102.214"
"1687805969.473033179","655476","195.23.102.214"
"1687805969.473034645","656824","195.23.102.214"
"1687805969.473036601","658172","195.23.102.214"
"1687805969.473038486","659520","195.23.102.214"
"1687805969.473040372","660868","195.23.102.214"
"1687805969.473043655","662216","195.23.102.214"
"1687805969.473045121","663564","195.23.102.214"
"1687805969.473047077","664912","195.23.102.214"
"1687805969.473048963","666260","195.23.102.214"
"1687805969.473050779","667608","195.23.102.214"
"1687805969.473052664","668956","195.23.102.214"
"1687805969.473054131","670304","195.23.102.214"
"1687805969.473056017","671652","195.23.102.214"
"1687805969.476450164","673000","195.23.102.214"
"1687805969.476452539","674348","195.23.102.214"
"1687805969.476454424","675696","195.23.102.214"
"1687805969.476455891","677044","195.23.102.214"
"1687805969.476457847","678392","195.23.102.214"
"1687805969.476459802","679740","195.23.102.214"
"1687805969.476461269","681088","195.23.102.214"
"1687805969.476463155","682436","195.23.102.214"
"1687805969.476465040","683784","195.23.102.214"
"1687805969.476466926","685132","195.23.102.214"
"1687805969.476468812","686480","195.23.102.214"
"1687805969.476470278","687828","195.23.102.214"
"1687805969.476472234","689176","195.23.102.214"
"1687805969.476474050","690524","195.23.102.214"
"1687805969.476475936","691872","195.23.102.214"
"1687805969.476477332","693220","195.23.102.214"
"1687805969.476479218","694568","195.23.102.214"
"1687805969.476481174","695916","195.23.102.214"
"1687805969.476483059","697264","195.23.102.214"
"1687805969.476484456","698612","195.23.102.214"
"1687805969.476486412","699960","195.23.102.214"
"1687805969.476488367","701308","195.23.102.214"
"1687805969.476489834","702656","195.23.102.214"
"1687805969.476491790","704004","195.23.102.214"
"1687805969.476493675","705352","195.23.102.214"
"1687805969.476495561","706700","195.23.102.214"
"1687805969.476496958","708048","195.23.102.214"
"1687805969.476497936","709396","195.23.102.214"
"1687805969.476499821","710744","195.23.102.214"
"1687805969.476501707","712092","195.23.102.214"
"1687805969.476503174","713440","195.23.102.214"
"1687805969.476505129","714788","195.23.102.214"
"1687805969.476506945","716136","195.23.102.214"
"1687805969.476508831","717484","195.23.102.214"
"1687805969.476510717","718832","195.23.102.214"
"1687805969.476512113","720180","195.23.102.214"
"1687805969.476513091","721528","195.23.102.214"
"1687805969.476514977","722876","195.23.102.214"
"1687805969.476516932","724224","195.23.102.214"
"1687805969.476518888","725572","195.23.102.214"
"1687805969.476520774","726920","195.23.102.214"
"1687805969.476522240","728268","195.23.102.214"
"1687805969.476524196","729616","195.23.102.214"
"1687805969.476526082","730964","195.23.102.214"
"1687805969.476527059","732312","195.23.102.214"
"1687805969.476528456","733660","195.23.102.214"
"1687805969.476529853","735008","195.23.102.214"
"1687805969.476531739","736356","195.23.102.214"
"1687805969.481524554","737704","195.23.102.214"
"1687805969.481526998","739052","195.23.102.214"
"1687805969.481528884","740400","195.23.102.214"
"1687805969.481530770","741748","195.23.102.214"
"1687805969.481532655","743096","195.23.102.214"
"1687805969.481535030","744444","195.23.102.214"
"1687805969.481536916","745792","195.23.102.214"
"1687805969.481538801","747140","195.23.102.214"
"1687805969.481540757","748488","195.23.102.214"
"1687805969.481542643","749836","195.23.102.214"
"1687805969.481544598","751184","195.23.102.214"
"1687805969.481547043","752532","195.23.102.214"
"1687805969.481548928","753880","195.23.102.214"
"1687805969.481550884","755228","195.23.102.214"
"1687805969.481552770","756576","195.23.102.214"
"1687805969.481555074","757924","195.23.102.214"
"1687805969.481556960","759272","195.23.102.214"
"1687805969.481558846","760620","195.23.102.214"
"1687805969.481560801","761968","195.23.102.214"
"1687805969.481562757","763316","195.23.102.214"
"1687805969.481565062","764664","195.23.102.214"
"1687805969.481566947","766012","195.23.102.214"
"1687805969.481568833","767360","195.23.102.214"
"1687805969.481570789","768708","195.23.102.214"
"1687805969.481573163","770056","195.23.102.214"
"1687805969.481575119","771404","195.23.102.214"
"1687805969.481577074","772752","195.23.102.214"
"1687805969.481579030","774100","195.23.102.214"
"1687805969.481580916","775448","195.23.102.214"
"1687805969.481583290","776796","195.23.102.214"
"1687805969.481585176","778144","195.23.102.214"
"1687805969.481587062","779492","195.23.102.214"
"1687805969.481588947","780840","195.23.102.214"
"1687805969.481590833","782188","195.23.102.214"
"1687805969.481593138","783536","195.23.102.214"
"1687805969.481595093","784884","195.23.102.214"
"1687805969.481597049","786232","195.23.102.214"
"1687805969.481598935","787580","195.23.102.214"
"1687805969.481600820","788928","195.23.102.214"
"1687805969.481603195","790276","195.23.102.214"
"1687805969.481605150","791624","195.23.102.214"
"1687805969.481607106","792972","195.23.102.214"
"1687805969.481609062","794320","195.23.102.214"
"1687805969.481610947","795668","195.23.102.214"
"1687805969.481612903","797016","195.23.102.214"
"1687805969.481615277","798364","195.23.102.214"
"1687805969.481617163","799712","195.23.102.214"
"1687805969.481619049","801060","195.23.102.214"
"1687805969.486312245","802408","195.23.102.214"
"1687805969.486314200","803756","195.23.102.214"
"1687805969.486316086","805104","195.23.102.214"
"1687805969.486318041","806452","195.23.102.214"
"1687805969.486319927","807800","195.23.102.214"
"1687805969.486321813","809148","195.23.102.214"
"1687805969.486323699","810496","195.23.102.214"
"1687805969.486325514","811844","195.23.102.214"
"1687805969.486326981","813192","195.23.102.214"
"1687805969.486328867","814540","195.23.102.214"
"1687805969.486330822","815888","195.23.102.214"
"1687805969.486332708","817236","195.23.102.214"
"1687805969.486334105","818584","195.23.102.214"
"1687805969.486335991","819932","195.23.102.214"
"1687805969.486337946","821280","195.23.102.214"
"1687805969.486339832","822628","195.23.102.214"
"1687805969.486341299","823976","195.23.102.214"
"1687805969.486343184","825324","195.23.102.214"
"1687805969.486345140","826672","195.23.102.214"
"1687805969.486347095","828020","195.23.102.214"
"1687805969.486348562","829368","195.23.102.214"
"1687805969.486350448","830716","195.23.102.214"
"1687805969.486352333","832064","195.23.102.214"
"1687805969.486354219","833412","195.23.102.214"
"1687805969.486356105","834760","195.23.102.214"
"1687805969.486357991","836108","195.23.102.214"
"1687805969.486359807","837456","195.23.102.214"
"1687805969.486361273","838804","195.23.102.214"
"1687805969.486363159","840152","195.23.102.214"
"1687805969.486365114","841500","195.23.102.214"
"1687805969.486367000","842848","195.23.102.214"
"1687805969.486368467","844196","195.23.102.214"
"1687805969.486370353","845544","195.23.102.214"
"1687805969.486372238","846892","195.23.102.214"
"1687805969.486374194","848240","195.23.102.214"
"1687805969.486375660","849588","195.23.102.214"
"1687805969.486377616","850936","195.23.102.214"
"1687805969.486379572","852284","195.23.102.214"
