frame.time_epoch,tcp.seq,ip.src
"1687812895.645069183","738779",188.65.126.234
"1687812895.645082455","740127",188.65.126.234
"1687812895.645084900","741475",188.65.126.234
"1687812895.645087833","742823",188.65.126.234
"1687812895.645090208","746867",188.65.126.234
"1687812895.645092583","748215",188.65.126.234
"1687812895.645096285","749563",188.65.126.234
"1687812895.645099638","750911",188.65.126.234
"1687812895.645102013","752259",188.65.126.234
"1687812895.645105785","754955",188.65.126.234
"1687812895.645639310","757651",188.65.126.234
"1687812895.645645946","760347",188.65.126.234
"1687812895.645657402","761695",188.65.126.234
"1687812895.645660824","763043",188.65.126.234
"1687812895.645662780","765739",188.65.126.234
"1687812895.645665155","767087",188.65.126.234
"1687812895.645667530","768435",188.65.126.234
"1687812895.646137141","769783",188.65.126.234
"1687812895.646143498","771131",188.65.126.234
"1687812895.646145873","772479",188.65.126.234
"1687812895.646153417","773827",188.65.126.234
"1687812895.646159633","775175",188.65.126.234
"1687812895.646557577","777871",188.65.126.234
"1687812895.646560930","779219",188.65.126.234
"1687812895.647135178","780567",188.65.126.234
"1687812895.647140487","781915",188.65.126.234
"1687812895.647149498","783263",188.65.126.234
"1687812895.647152781","784611",188.65.126.234
"1687812895.647155645","785959",188.65.126.234
"1687812895.647899283","787307",188.65.126.234
"1687812895.647903125","788655",188.65.126.234
"1687812895.648264745","791351",188.65.126.234
"1687812895.648267609","792699",188.65.126.234
"1687812895.648752378","794047",188.65.126.234
"1687812895.648757128","795395",188.65.126.234
"1687812895.649114767","796743",188.65.126.234
"1687812895.649331865","798091",188.65.126.234
"1687812895.649335707","799439",188.65.126.234
"1687812895.649900595","800787",188.65.126.234
"1687812895.649906812","802135",188.65.126.234
"1687812895.649913518","803483",188.65.126.234
"1687812895.649917430","804831",188.65.126.234
"1687812895.650743772","807527",188.65.126.234
"1687812895.650747614","808875",188.65.126.234
"1687812895.651122157","810223",188.65.126.234
"1687812895.651128304","811571",188.65.126.234
"1687812895.651135079","812919",188.65.126.234
"1687812895.651702273","814267",188.65.126.234
"1687812895.651708560","815615",188.65.126.234
"1687812895.651717640","816963",188.65.126.234
"1687812895.651720993","818311",188.65.126.234
"1687812895.651722809","819659",188.65.126.234
"1687812895.652372497","821007",188.65.126.234
"1687812895.652376269","822355",188.65.126.234
"1687812895.652788043","825051",188.65.126.234
"1687812895.652792304","826399",188.65.126.234
"1687812895.653320311","829095",188.65.126.234
"1687812895.653727824","830443",188.65.126.234
"1687812895.653733133","831791",188.65.126.234
"1687812895.653737883","833139",188.65.126.234
"1687812895.654258625","834487",188.65.126.234
"1687812895.654264772","835835",188.65.126.234
"1687812895.654270150","837183",188.65.126.234
"1687812895.655108507","841227",188.65.126.234
"1687812895.655112279","842575",188.65.126.234
"1687812895.655461326","843923",188.65.126.234
"1687812895.655612555","845271",188.65.126.234
"1687812895.656306109","847967",188.65.126.234
"1687812895.656311348","849315",188.65.126.234
"1687812895.656318473","850663",188.65.126.234
"1687812895.657180160","853359",188.65.126.234
"1687812895.657182605","854707",188.65.126.234
"1687812895.658370498","856055",188.65.126.234
"1687812895.658377553","857403",188.65.126.234
"1687812895.659717233","858751",188.65.126.234
"1687812895.659721424","860099",188.65.126.234
"1687812895.660315231","862795",188.65.126.234
"1687812895.660322007","864143",188.65.126.234
"1687812895.660325360","865491",188.65.126.234
"1687812895.660334859","866839",188.65.126.234
"1687812895.660338142","868187",188.65.126.234
"1687812895.660340936","869535",188.65.126.234
"1687812895.660344289","870883",188.65.126.234
"1687812895.661501168","872231",188.65.126.234
"1687812895.661513602","876275",188.65.126.234
"1687812895.661515418","877623",188.65.126.234
"1687812895.661517793","878971",188.65.126.234
"1687812895.661520587","880319",188.65.126.234
"1687812895.662970702","881667",188.65.126.234
"1687812895.662976989","883015",188.65.126.234
"1687812895.662982787","884363",188.65.126.234
"1687812895.664549484","885711",188.65.126.234
"1687812895.665069248","888407",188.65.126.234
"1687812895.665077351","889755",188.65.126.234
"1687812895.665844389","892451",188.65.126.234
"1687812895.665851025","893799",188.65.126.234
"1687812895.665862132","895147",188.65.126.234
"1687812895.665865415","896495",188.65.126.234
"1687812895.665867789","901887",188.65.126.234
"1687812895.665871631","903235",188.65.126.234
"1687812895.665874914","904583",188.65.126.234
"1687812895.670094289","905931",188.65.126.234
"1687812895.670100925","907279",188.65.126.234
"1687812895.670103788","908627",188.65.126.234
"1687812895.670117689","909975",188.65.126.234
"1687812895.670121042","911323",188.65.126.234
"1687812895.670123417","912671",188.65.126.234
"1687812895.670127189","914019",188.65.126.234
"1687812895.670130053","916715",188.65.126.234
"1687812895.670132917","918063",188.65.126.234
"1687812895.670135711","920759",188.65.126.234
"1687812895.672494802","923455",188.65.126.234
"1687812895.672501438","924803",188.65.126.234
"1687812895.672516805","927499",188.65.126.234
"1687812895.672521066","930195",188.65.126.234
"1687812895.672524349","931543",188.65.126.234
"1687812895.672527702","932891",188.65.126.234
"1687812895.672530566","934239",188.65.126.234
"1687812895.672533360","935587",188.65.126.234
"1687812895.672536224","936935",188.65.126.234
"1687812895.672538599","938283",188.65.126.234
"1687812895.672552080","940979",188.65.126.234
"1687812895.672555363","942327",188.65.126.234
"1687812895.672557669","945023",188.65.126.234
"1687812895.672561510","946371",188.65.126.234
"1687812895.672564374","947719",188.65.126.234
"1687812895.672567238","950415",188.65.126.234
"1687812895.672569124","951763",188.65.126.234
"1687812895.672572966","953111",188.65.126.234
"1687812895.672577367","955807",188.65.126.234
"1687812895.672773509","957155",188.65.126.234
"1687812895.673113546","959851",188.65.126.234
"1687812895.673119833","962547",188.65.126.234
"1687812895.673128494","965243",188.65.126.234
"1687812895.673131707","966591",188.65.126.234
"1687812895.673137365","969287",188.65.126.234
"1687812895.674287050","970635",188.65.126.234
"1687812895.674292638","971983",188.65.126.234
"1687812895.674304093","974679",188.65.126.234
"1687812895.674306538","976027",188.65.126.234
"1687812895.674308913","977375",188.65.126.234
"1687812895.674311358","978723",188.65.126.234
"1687812895.674313733","980071",188.65.126.234
"1687812895.674822810","981419",188.65.126.234
"1687812895.674829027","982767",188.65.126.234
"1687812895.674831472","984115",188.65.126.234
"1687812895.674839435","985463",188.65.126.234
"1687812895.674842229","986811",188.65.126.234
"1687812895.675284947","988159",188.65.126.234
"1687812895.675291234","989507",188.65.126.234
"1687812895.675298498","992203",188.65.126.234
"1687812895.675501905","993551",188.65.126.234
"1687812895.676415911","994899",188.65.126.234
"1687812895.676419753","997595",188.65.126.234
"1687812895.676745680","998943",188.65.126.234
"1687812895.676748474","1000291",188.65.126.234
"1687812895.677243231","1002987",188.65.126.234
"1687812895.677254338","1005683",188.65.126.234
"1687812895.677256713","1007031",188.65.126.234
"1687812895.677924422","1009727",188.65.126.234
"1687812895.677927356","1011075",188.65.126.234
"1687812895.678303226","1012423",188.65.126.234
"1687812895.678306579","1013771",188.65.126.234
"1687812895.678873144","1016467",188.65.126.234
"1687812895.678876497","1017815",188.65.126.234
"1687812895.678879361","1019163",188.65.126.234
"1687812895.678882783","1020511",188.65.126.234
"1687812895.679518711","1023207",188.65.126.234
"1687812895.680130749","1024555",188.65.126.234
"1687812895.680134591","1027251",188.65.126.234
"1687812895.680434672","1028599",188.65.126.234
"1687812895.687975691","1031295",188.65.126.234
"1687812895.687979463","1032643",188.65.126.234
"1687812895.687982257","1033991",188.65.126.234
"1687812895.690010532","1036687",188.65.126.234
"1687812895.690016819","1039383",188.65.126.234
"1687812895.690029252","1040731",188.65.126.234
"1687812895.690035818","1042079",188.65.126.234
"1687812895.690038193","1043427",188.65.126.234
"1687812895.690042035","1044775",188.65.126.234
"1687812895.690046366","1046123",188.65.126.234
"1687812895.690048811","1048819",188.65.126.234
"1687812895.690062152","1050167",188.65.126.234
"1687812895.690064946","1052863",188.65.126.234
"1687812895.690067251","1054211",188.65.126.234
"1687812895.690074027","1055559",188.65.126.234
"1687812895.690076891","1056907",188.65.126.234
"1687812895.690079755","1058255",188.65.126.234
"1687812895.690082200","1059603",188.65.126.234
"1687812895.690084644","1060951",188.65.126.234
"1687812895.690087997","1062299",188.65.126.234
"1687812895.690144926","1063647",188.65.126.234
"1687812895.690147860","1069039",188.65.126.234
"1687812895.690149746","1071735",188.65.126.234
"1687812895.690153658","1073083",188.65.126.234
"1687812895.690156033","1075779",188.65.126.234
"1687812895.690159805","1077127",188.65.126.234
"1687812895.690162180","1078475",188.65.126.234
"1687812895.690167837","1081171",188.65.126.234
"1687812895.690171609","1082519",188.65.126.234
"1687812895.690179782","1083867",188.65.126.234
"1687812895.690183205","1085215",188.65.126.234
"1687812895.690971338","1086563",188.65.126.234
"1687812895.690977555","1089259",188.65.126.234
"1687812895.690985239","1091955",188.65.126.234
"1687812895.690989011","1093303",188.65.126.234
"1687812895.691143662","1095999",188.65.126.234
"1687812895.691149809","1097347",188.65.126.234
"1687812895.691161544","1098695",188.65.126.234
"1687812895.691164827","1100043",188.65.126.234
"1687812895.691167202","1101391",188.65.126.234
"1687812895.691171043","1102739",188.65.126.234
"1687812895.691620537","1104087",188.65.126.234
"1687812895.691627243","1106783",188.65.126.234
"1687812895.691634717","1108131",188.65.126.234
"1687812895.691638489","1109479",188.65.126.234
